ID,Ring,Early Trophozoite,Late Trophozoite,Schizont,Gametocyte II,Gametocyte V,Ookinete
PF3D7_1026500,5.881,1.8612,23.9532,16.5583,78.4766,48.6959,2128.2596
PF3D7_1026600,6.5563,3.1535,41.0563,13.3674,1.8837,14.7151,195.3112
PF3D7_1026800,2388.9334,2861.985,2110.366,645.7134,301.7246,169.2721,358.6163
PF3D7_1026900,11.3234,0.6271,3.8123,0.3321,14.6627,92.7745,12.6475
PF3D7_1027000,7.9692,8.1537,5.2377,2.7033,9.1035,22.1834,19.3037
PF3D7_1027100,55.5476,35.8331,10.9295,0.8871,3.9834,13.2509,24.1333
PF3D7_1027200,28.9855,23.9445,19.6381,4.3249,21.4593,15.3188,7.1612
PF3D7_1027300,273.511,115.5824,1568.4696,4659.8065,438.9517,88.9817,808.4672
PF3D7_1027400,103.6062,120.8668,103.0947,19.2638,94.3192,143.5898,115.2844
PF3D7_1027500,4.7665,12.31,11.2727,0,27.116,96.9367,89.4423
PF3D7_1027600,4.6463,4.7841,4.5581,2.9071,4.8948,39.2157,116.2484
PF3D7_1027700.1,9.0856,1.4683,115.6643,43.5423,165.974,123.1455,189.1421
PF3D7_1027700.2,9.0856,1.4683,115.6643,43.5423,165.974,123.1455,189.1421
PF3D7_1027800,689.0876,1278.7639,1195.5212,257.71,144.1646,36.8209,366.3536
PF3D7_1027900,7.1782,3.6965,7.2891,0.6851,239.1666,2312.6989,117.4098
PF3D7_1028000,67.7761,79.113,17.7327,2.309,9.7504,11.8043,30.6207
PF3D7_1028100,3.1943,0.4766,0.8993,0.4818,4.3868,8.3164,46.6377
PF3D7_1028200,8.7306,1.5377,38.8013,20.6628,25.7264,256.9705,79.7082
PF3D7_1028300,12.3327,18.3172,5.2082,0,9.5122,60.5343,119.5462
PF3D7_1028400,78.1473,35.6045,15.8687,2.429,7.6494,18.2924,27.9441
PF3D7_1028500,27.3308,20.2559,19.3875,7.2397,5.7235,51.9152,85.6045
PF3D7_1028600,3.8437,0.9219,99.355,38.7324,275.1394,195.7521,1629.611
PF3D7_1028700,10.3202,1.483,214.0002,95.8106,33.498,27.5852,381.327
PF3D7_1028800,3.2436,1.1199,43.9349,25.7379,117.7368,57.5048,82.9994
PF3D7_1028900,2.9153,0.2857,7.117,9.0026,2.5758,34.0588,152.5181
PF3D7_1029000,2.313,1.2604,1.9819,0.4247,2.9664,9.8057,6.0656
PF3D7_1029100.1,1.7933,4.1433,5.0462,0.561,0.9971,2.5211,20.0305
PF3D7_1029100.2,1.7959,4.1492,5.0534,0.5618,0.9985,2.5247,20.0592
PF3D7_1029200,33.4818,12.5021,4.4894,1.4096,14.3067,76.3638,10.0657
PF3D7_1029300,8.0844,21.1873,30.859,8.7853,5.2793,8.517,37.3862
PF3D7_1029400,23.6363,23.4819,27.7035,15.8079,12.9978,48.3396,207.1758
PF3D7_1029500,3.5046,0.3802,0.7893,0.7048,8.9664,13.7152,0
PF3D7_1029600,124.7173,93.5835,731.0023,94.5094,102.9977,127.4929,106.4558
PF3D7_1029700,3.9408,0.3401,1.9416,1.2608,2.7834,3.5763,29.4112
PF3D7_1029800,3.2571,6.3963,82.9797,108.9304,23.6846,5.7542,9.5831
PF3D7_1029900,4.2829,0.8249,89.108,109.3944,13.2767,60.0193,74.7083
PF3D7_1030000,233.9644,109.8634,105.627,84.8101,725.7507,275.6187,100.9325
PF3D7_1030100,54.9297,56.5457,80.3148,26.0292,12.7489,9.9614,70.0831
PF3D7_1030200,25.5376,2.9301,100.9629,284.5701,32.9992,46.0682,178.8988
PF3D7_1030300,29.2887,5.2765,11.3963,8.634,6.2633,64.915,140.0811
PF3D7_1030400,4.7392,0.9473,2.9494,2.458,3.8102,7.1805,10.0296
PF3D7_1030500,14.8368,13.953,31.7467,13.4274,4.8379,23.455,8.2859
PF3D7_1030600,18.4146,10.0161,11.952,1.3084,1.5299,7.1745,32.7009
PF3D7_1030700,15.3749,15.9811,6.9107,1.1391,11.0823,47.7169,14.4613
PF3D7_1030800,4.9008,1.3649,10.3024,11.9588,15.1446,43.083,28.4643
PF3D7_1030900,13.0286,2.4137,33.0666,55.9191,224.7951,607.1458,655.9104
PF3D7_1031000,7.023,1.0911,6.6688,5.3928,1659.1424,13871.8888,3288.178
PF3D7_1031100,3.0093,6.0004,6.5239,3.1774,18.0312,162.4345,37.8144
PF3D7_1031200,9.1518,3.7654,78.5332,182.52,40.2723,493.625,421.6567
PF3D7_1031300,4.236,7.4694,13.2977,2.9817,6.4149,41.3034,61.3388
PF3D7_1031400.1,2.2233,1.2666,19.5721,30.7787,5.5434,45.4573,33.2772
PF3D7_1031400.2,2.2437,1.2851,19.4563,30.6545,5.5024,45.1551,33.0309
PF3D7_1031500,43.7035,14.8562,65.8566,21.9846,11.8595,43.7517,83.826
PF3D7_1031600,37.449,64.0169,66.8329,27.2801,22.8852,24.9929,25.7667
PF3D7_1031700,16.9519,43.1469,220.1456,50.2411,563.638,242.7561,167.4177
PF3D7_1031800,1.7969,0.2481,23.76,15.6384,1.9791,6.8265,47.0757
PF3D7_1031900,2.2579,0.6156,5.34,0.652,9.3929,25.4304,35.6961
PF3D7_1032000,4.0603,3.7296,20.4331,3.4562,6.3664,113.1586,177.1856
PF3D7_1032100,61.4701,34.0199,36.5506,9.3775,8.2177,59.7953,107.6859
PF3D7_1032200,8.5651,2.4397,2.11,1.5072,24.2499,233.891,107.6256
PF3D7_1032300,4.3495,4.2737,4.8128,0.7864,4.9604,60.5854,25.6721
PF3D7_1032400,4.2177,1.4874,49.5763,29.6879,9.6006,12.799,159.4971
PF3D7_1032500,8.3036,16.4188,101.2011,25.2347,219.5244,114.9288,224.356
PF3D7_1032600,3.2714,1.7319,3.5167,0.8373,4.3862,33.6931,29.2316
PF3D7_1032700,13.7551,13.883,23.7663,8.1347,6.9475,26.5963,51.352
PF3D7_1032800,1.7959,1.4494,13.8921,6.0046,11.8247,37.5239,18.0533
PF3D7_1032900,7.4819,4.8647,2.9883,0.3932,1.8496,11.3018,5.8832
PF3D7_1033000,16.5312,9.8761,21.4268,11.6797,18.6545,46.0535,40.6628
PF3D7_1033100,391.0009,372.9532,359.8433,117.974,10.8821,34.9017,188.5011
PF3D7_1033200,54.7353,966.2663,331.9373,199.5182,150.7461,14.0685,307.8618
PF3D7_1033300,18.9539,30.0833,27.2072,0.7965,39.339,9.9826,11.375
PF3D7_1033400,194.8097,313.9631,150.1547,20.0008,14.3329,6.932,41.9578
PF3D7_1033500,20.3875,10.7582,18.1967,8.8311,3.9238,38.8657,47.9515
PF3D7_1033600,104.4641,127.9678,92.3526,41.8192,14.8468,14.1101,118.631
PF3D7_1033700,110.0807,76.1561,105.3457,32.256,6.7466,62.9064,247.9718
PF3D7_1033800,3.6261,0.0586,1.4597,0,4.8767,89.8438,54.8071
PF3D7_1033900,26.4594,19.4097,748.7612,424.0277,537.8245,563.9498,408.0806
PF3D7_1034000,13.1533,7.6823,40.4018,12.6889,5.8518,43.7967,46.3568
PF3D7_1034100,0.7403,0.9372,6.8089,2.7792,15.5986,41.4788,39.6917
PF3D7_1034200,4.5315,1.3522,15.9478,4.101,22.1646,150.8907,47.7223
PF3D7_1034300,1.245,0.2488,0.9298,0.369,0.6213,12.292,211.6705
PF3D7_1034400,5.1753,6.3984,103.6014,39.6841,5.6261,4.9593,7.3793
PF3D7_1034500,2.6465,2.1151,21.3528,5.378,2.9092,6.5821,6.4774
PF3D7_1034600,1.0069,0.4249,32.1931,18.586,48.6793,137.4569,13.4964
PF3D7_1034700,1.3607,0.2953,30.0354,18.0615,12.0824,247.8476,15.6327
PF3D7_1034800,3.0975,3.2939,12.1279,2.9071,37.3094,46.0233,6.9195
PF3D7_1034900,55.7909,10.6018,155.3355,46.7835,3.6244,9.621,10.4804
PF3D7_1035000,4.9008,3.0844,2.594,0.3942,1.2538,10.6298,4.2227
PF3D7_1035100,4.334,0.8935,66.8186,85.0703,2.4785,12.3614,58.9196
PF3D7_1035200,5.4034,0.4059,111.6871,124.887,99.9618,19.5196,224.4344
PF3D7_1035300,5.5831,0.9424,73.1548,133.2205,1.5744,3.2207,41.1954
PF3D7_1035400,12.2521,3.0525,252.2041,423.6181,5.0596,12.0146,304.7878
PF3D7_1035500,10.7568,10.7994,92.5403,156.9632,2.2664,3.735,169.25
PF3D7_1035600,5.5673,1.1815,23.3641,29.7368,1.8112,1.4445,6.5841
PF3D7_1035700,7.8764,1.0223,136.5226,216.2926,5.6718,2.7312,105.5697
PF3D7_1035800,23.1811,142.8646,6.8094,1.9236,0.3598,0.4985,0
PF3D7_1035900,3.4366,2.5171,81.6135,80.1732,1.099,1.1967,33.7239
PF3D7_1036000,7.3705,2.4086,142.4213,284.9826,6.1395,4.0589,14.9332
PF3D7_1036300,2.7362,0.6581,3.0917,3.0816,0.4323,0.3811,6.1124
PF3D7_1036400,2.5132,0.2499,0.283,0,0.126,0.4445,0.802
PF3D7_1036500,8.386,3.3275,90.7271,84.2262,5.7358,2.2083,23.4866
PF3D7_1036600.1,2.0468,2.0331,5.8335,2.2165,10.7814,92.9891,29.5443
PF3D7_1036600.2,2.0468,2.0331,5.8335,2.2165,10.7814,92.9891,29.5443
PF3D7_1036700,7.4209,22.4219,18.2001,1.3929,39.4365,105.3593,30.9445
PF3D7_1036800,3.8269,0.7602,37.3627,34.9775,4.1556,8.8571,8.6804
PF3D7_1036900,141.6873,77.861,63.5038,15.377,12.4659,68.7355,125.3286
PF3D7_1037000,4.0467,1.3648,8.9422,2.0676,0.8559,3.6418,20.1043
PF3D7_1037100,7.2763,21.3285,23.2385,4.8591,4.9629,11.3049,7.502
PF3D7_1037200,3.7789,0.4846,2.7082,1.2436,2.8436,21.5566,4.6045
PF3D7_1037300,245.3006,157.5318,120.3481,37.3065,178.3076,94.1549,67.949
PF3D7_1037400,2.4708,2.208,3.2311,3.8467,4.716,18.788,0
PF3D7_1037500,2.0583,0.5583,15.6854,14.9025,2.3749,18.7047,24.3041
PF3D7_1037600,28.2055,21.0667,32.0071,11.7078,3.3474,41.6015,68.353
PF3D7_1037700,113.2512,58.5955,34.1584,4.6212,24.8989,40.2379,17.5991
PF3D7_1037800,3.903,0.6712,0.5805,0.5183,3.9178,16.0706,6.4157
PF3D7_1037900,6.8451,3.7551,8.8436,4.2828,13.4208,31.4294,0
PF3D7_1038000.1,2275.0818,1958.4879,4215.8071,2808.4824,5183.5827,1784.9828,649.0425
PF3D7_1038000.2,2256.2795,1942.3021,4180.9657,2785.2718,5140.7431,1770.2309,643.6785
PF3D7_1038100,13.7978,8.5406,4.1942,1.2982,3.4003,22.0685,0.4754
PF3D7_1038200,5.8976,4.9276,3.7193,1.6605,18.0177,71.1964,31.6188
PF3D7_1038300,2.0858,0.5761,1.1958,0,12.685,49.1287,5.0831
PF3D7_1038400,1.5862,0.4338,0.7657,0.0102,5.799,10.5815,32.3304
PF3D7_1038500,2.5981,0.2819,1.9749,1.3062,5.865,24.1264,12.4367
PF3D7_1038600,4.7601,0.3564,1.4798,0,1.8363,8.4671,0
PF3D7_1038700,8.8676,0.8053,4.0271,0.2713,70.8766,52.1829,1.2919
PF3D7_1038800,25.0287,2.1735,2.4362,0.4296,1.2058,4.287,2.0455
PF3D7_1038900,3.6729,0.881,3.9621,1.3606,2.6474,12.9249,15.5459
PF3D7_1039000,59.9984,547.6921,17.6166,1.2862,1.2833,2.6867,3.5718
PF3D7_1039100,0.5523,0.0932,0.3386,0,0,0.1139,0
PF3D7_1039200,0,0,0,0,0,0,0
PF3D7_1039300,0,0,0.8115,0,0,0,0
PF3D7_1039400,0,0,0,0,0,0,0
PF3D7_1039600,0,0,0,0,0,0.117,0
PF3D7_1039700,0.4499,4.3291,0.2364,0,0,0,16.0819
PF3D7_1039800,0,0.1144,0,0,0,0,0
PF3D7_1039900,0,0,0,0,0,0,0
PF3D7_1040000,0.2899,0.0734,0,0,0.2036,0.9873,0
PF3D7_1040100,4.4898,5.3713,0.2654,0.632,0.2364,0.4169,0
PF3D7_1040200,3.4113,5.787,2.5099,0,0.7187,0.4223,0
PF3D7_1040300,1.4689,0.1394,0.9408,0,0.2901,0.341,0
PF3D7_1040400,0.2991,0.3029,0,0,0,0.1851,0
PF3D7_1040500,1.7844,1.2801,0.4688,0,0.2088,0.4602,0
PF3D7_1040600,1.064,0.0808,0,0,0.4484,0.5928,0
PF3D7_1040700,1.306,1.0628,0,0,0.0982,0.0866,0
PF3D7_1040800,1.5282,0.0892,0.1853,0,0.1238,0.1091,0
PF3D7_1040900,2.2305,0.0847,0.1758,0,0.1174,0.3106,0
PF3D7_1041000,2.6261,27.8551,0.3696,2.6407,0.1976,0.1741,1.257
PF3D7_1041100,2.9083,2.3668,1.3101,1.7546,0.3282,0.4822,0
PF3D7_1041200,3.4608,23.8015,0.8848,0.5267,0.6897,0.1737,0
PF3D7_1041300,15.1549,21.4452,0.9497,1.8746,0.9352,0.3533,1.2748
PF3D7_1100100,16.067,15.0373,3.845,2.8722,2.0822,0.6808,2.1364
PF3D7_1100200,8.2371,1.156,1.0257,0.9486,0.9179,0.5718,0.7785
PF3D7_1100300,1.4285,0.8525,0.0804,0,0,0,0
PF3D7_1100400,0.9665,7.9943,0.5079,2.1166,0,0.1994,0
PF3D7_1100500,0.6365,0.1611,0.2508,0,0,0.0985,0
PF3D7_1100600,0.1233,0,0,0,0,0,0
PF3D7_1100700,1.0873,0,0,0,0,0,0
PF3D7_1100800,0.7499,1.1392,0.7094,0,0.158,1.3927,32.1639
PF3D7_1100900,0.1242,0,0,0,0.2618,0.2308,0
PF3D7_1101000,0,0,0,0,0,0,0
PF3D7_1101100,5.5673,1.6613,1.6458,1.9594,0.4189,0.2769,0
PF3D7_1101200,0.4873,0.148,0.461,0.2744,0.1026,0,0
PF3D7_1101300,2.4178,8.464,0.9944,0.8879,0.5537,0.2928,0
PF3D7_1101400,0,0.0732,0,0,0,0,0
PF3D7_1101500,0,0,0,0,0,0,0
PF3D7_1101600,0,0,0,0,0,0,0
PF3D7_1101700,0.1499,0.2278,0,0,0,0.2785,2.0102
PF3D7_1101800,0,0,0,0,0.1295,0,0
PF3D7_1101900,0,0,0,0,0,0,0
PF3D7_1102000,0.1972,0,0.0622,0,0,0,0
PF3D7_1102100,0,0,0.1816,0,0,0,0
PF3D7_1102200,0.1841,0.1398,0.1935,0.3455,0.1293,0.4559,0
PF3D7_1102300,3.9312,14.9941,1.7143,0.471,6.4325,3.806,34.7541
PF3D7_1102400,15.4766,23.3514,19.9606,6.0768,7.5421,165.6675,10.5834
PF3D7_1102500,4.7322,0.6766,11.016,0.1567,5.8064,8.2202,44.7722
PF3D7_1102600,3.1981,0.3886,0.8067,0,3.2344,2.7322,0
PF3D7_1102700,3247.7575,933.6803,388.7945,41.5308,54.9852,35.122,233.1889
PF3D7_1102800,34705.5817,5172.2778,9717.2527,3288.7089,875.1338,111.2221,2160.0659
PF3D7_1102900,17.5591,0.8565,0.3809,0,0,0.1495,0
PF3D7_1103000,29.501,10.055,4.1741,0,3.5859,7.7268,0
PF3D7_1103100,2274.9015,4226.855,1813.1652,1247.2691,7059.0601,6177.0715,1218.8531
PF3D7_1103200,8.5798,48.878,29.309,68.445,123.5285,3.9837,0
PF3D7_1103300,39.0137,342.7934,233.573,374.0684,911.9777,68.5411,0
PF3D7_1103400,3.3535,4.408,16.1056,3.2813,2.8313,14.7978,8.9258
PF3D7_1103500,2.9195,1.0861,1.0803,0.1677,8.3482,106.9513,273.9171
PF3D7_1103600,12.2482,16.5982,14.8123,2.1553,5.7184,11.7616,12.1258
PF3D7_1103700,60.1151,42.6538,96.006,19.5144,71.3765,46.2354,36.021
PF3D7_1103800,3.7148,9.586,26.2751,6.3628,7.577,42.0289,56.7066
PF3D7_1103900,32.5511,10.6573,6.1939,4.7404,27.197,206.9026,15.0444
PF3D7_1104000,33.9596,28.887,25.1444,6.2801,4.7583,13.6187,8.9688
PF3D7_1104100,66.6924,19.367,25.9326,5.0674,32.654,57.4749,9.3811
PF3D7_1104200,97.0241,56.9539,54.034,16.1338,6.2421,20.9225,77.4572
PF3D7_1104300,7.1603,22.4264,83.6359,82.1852,20.0617,35.5661,66.1586
PF3D7_1104400,91.534,116.3556,386.0894,184.6452,42.9531,47.7461,53.7706
PF3D7_1104500,2.1578,0.5327,1.1482,1.367,5.74,9.5684,10.8459
PF3D7_1104600,2.2693,0.4924,2.087,0,4.2121,39.4871,117.3186
PF3D7_1104700.1,23.8176,87.3473,106.2006,15.7171,154.6644,165.1899,7.4819
PF3D7_1104700.2,24.0751,88.2916,107.3488,15.887,156.3364,166.9757,7.5628
PF3D7_1104800,9.6563,24.3437,43.2453,3.5156,6.6648,12.291,13.3888
PF3D7_1104900,2.812,0.5217,11.5745,20.8511,6.965,33.9866,58.6928
PF3D7_1105000,793.9522,1464.8506,22758.7013,13489.7593,12921.1837,21004.2093,20152.9059
PF3D7_1105100,645.4962,1563.4216,12550.5203,7494.7294,21252.8905,9267.0455,37250.9455
PF3D7_1105200,7.0492,0.6265,3.1923,0.8445,15.1683,15.7382,4.0204
PF3D7_1105300,8.3301,5.0257,36.9614,64.8668,4.5633,10.4318,3.8279
PF3D7_1105400,402.6779,1157.0838,1024.7621,343.6439,369.6464,125.1791,457.4775
PF3D7_1105500,40.0559,9.8345,98.7171,25.0621,90.3633,308.4693,54.2299
PF3D7_1105600,93.3858,79.4269,48.5142,4.9111,4.2876,7.1851,23.9782
PF3D7_1105700,69.9352,53.1213,94.5181,25.3138,34.8493,9.751,23.9168
PF3D7_1105800,84.1881,181.2507,280.8779,150.4413,145.9409,127.6757,141.4854
PF3D7_1105900,11.2498,2.1859,5.3623,0,9.6465,14.5769,49.0924
PF3D7_1106000,34.065,37.8686,37.5149,3.2931,2.6183,15.7488,25.4744
PF3D7_1106100,4.5105,6.7544,26.7191,7.257,72.9063,221.8774,62.1837
PF3D7_1106200,2.0918,4.2629,14.6402,8.1881,6.2348,18.2881,25.302
PF3D7_1106300,4.8828,10.6585,50.7497,11.7457,9.1891,15.8919,140.4216
PF3D7_1106400,1.487,0.2259,8.2056,2.512,29.4507,35.3501,23.9168
PF3D7_1106500,5.6444,12.7184,12.779,1.5989,1.5772,5.5771,93.4139
PF3D7_1106600,2.8599,4.1234,5.9286,0.2236,1.5343,2.8771,133.8085
PF3D7_1106700,12.8999,9.7212,14.5046,3.2497,4.0769,8.4799,28.2101
PF3D7_1106800,5.8611,19.3564,33.4934,14.2193,10.421,39.4975,13.3516
PF3D7_1106900,3.0884,5.6301,4.22,0.5797,22.9918,401.8956,171.0972
PF3D7_1107000,177.268,265.7601,526.5751,1120.1016,1075.7483,203.7961,117.5125
PF3D7_1107100,2.4812,0.8077,57.5616,46.2406,30.6822,39.0051,95.0175
PF3D7_1107200,10.624,10.6609,28.0833,7.135,3.0804,17.1064,13.0638
PF3D7_1107300,178.8318,149.2541,92.8188,36.4267,7.1884,45.4212,99.988
PF3D7_1107400,29.2445,18.9756,159.2676,49.962,89.8144,267.1514,522.1837
PF3D7_1107500,30.335,28.9717,26.0236,5.6521,74.0186,16.1561,35.8752
PF3D7_1107600,2.9148,0.4612,0.3111,0.1709,1.1835,4.906,3.6626
PF3D7_1107700,88.1788,82.1638,27.0043,13.9957,31.0786,23.03,26.795
PF3D7_1107800,22.3729,113.9727,77.0717,95.7741,20.2424,65.8965,107.861
PF3D7_1107900,6.2375,6.0062,7.4892,0.7565,4.347,120.5159,61.995
PF3D7_1108000,87.5099,82.8677,59.3439,12.3969,32.7914,42.4772,384.4134
PF3D7_1108100,4.9055,1.4093,16.3099,24.3315,2.5437,39.157,193.5008
PF3D7_1108200,6.3265,7.6888,6.151,7.7188,5.7762,38.5788,53.7041
PF3D7_1108300,1.9331,3.4261,6.3496,1.8142,6.1094,34.1073,146.8226
PF3D7_1108400,97.6567,97.3832,182.6236,79.6008,22.365,40.9673,124.9226
PF3D7_1108500,18.3527,5.6406,368.1345,281.0672,107.0647,75.1654,238.8764
PF3D7_1108600,141.5106,137.6067,1467.2813,727.9422,162.6114,560.8618,696.8553
PF3D7_1108700,161.5025,271.7781,474.0217,606.4743,87.8815,126.2029,105.172
PF3D7_1108800,1.1152,0.6777,0.5275,0,15.2736,47.6398,5.9792
PF3D7_1108900,8.774,11.2784,5.4978,0.2111,5.1351,24.652,6.0307
PF3D7_1109000,16.7414,18.7007,3.1053,5.5454,21.7866,17.3754,26.3987
PF3D7_1109100,5.9968,0.6121,0.7474,0.1334,4.9192,235.4744,49.2428
PF3D7_1109200,6.4904,2.8758,2.4161,0,1.2345,12.9751,3.6246
PF3D7_1109300,489.7032,403.4513,158.5309,216.1109,184.3623,258.0228,0
PF3D7_1109400,145.4745,146.9091,72.6243,9.1917,28.2685,108.9152,210.2435
PF3D7_1109500,6.1404,3.7313,1.9362,0,5.175,4.5617,16.4603
PF3D7_1109600,11.3191,9.5531,1.9829,0,3.9748,10.5112,16.857
PF3D7_1109700,17.4837,12.499,4.8644,5.7913,3.792,8.5953,34.4614
PF3D7_1109800,7.3685,5.597,0,3.4577,6.4688,13.6851,0
PF3D7_1109900,142.8793,324.1809,150.0169,84.9654,107.0509,79.4938,260.0159
PF3D7_1110000,20.5422,14.6481,12.5584,4.7214,51.2312,134.3099,134.8562
PF3D7_1110100,12.1438,14.8457,35.8108,49.2729,6.0735,26.0472,35.0742
PF3D7_1110200,90.5743,73.4087,64.4096,18.9311,4.5476,8.8676,73.9892
PF3D7_1110300,83.6986,104.7689,56.0961,22.0653,52.5084,140.0197,54.6208
PF3D7_1110400,353.9161,591.7082,227.1501,43.6377,23.071,42.916,116.9087
PF3D7_1110500,8.1444,15.8682,63.656,40.4558,8.6497,38.0614,23.9623
PF3D7_1110600,6.6093,5.7585,132.4009,149.9657,116.3189,40.9769,62.5311
PF3D7_1110700,5.6004,0.6276,64.9207,111.6706,36.7535,37.7686,77.5245
PF3D7_1110800,2.9283,0.5233,7.7402,2.91,35.9309,114.3725,83.1168
PF3D7_1110900,22.6174,17.5898,27.2411,5.4052,3.2864,18.8859,25.7311
PF3D7_1111000,10.3188,5.5594,5.0604,0.5067,1.896,10.975,4.8245
PF3D7_1111100,9.1463,9.6659,101.8055,23.5128,33.7242,99.614,95.9405
PF3D7_1111200,9.7078,14.7032,12.2168,0.4939,3.8197,8.4717,179.4966
PF3D7_1111300,5.5193,5.1949,7.6615,1.3513,2.4016,7.1309,8.0409
PF3D7_1111400,8.837,6.8523,17.416,7.257,37.0447,122.0685,19.7408
PF3D7_1111500,10.9741,8.539,57.6036,5.2753,68.2381,34.3007,53.8128
PF3D7_1111600,3.2227,0.4966,3.6819,0.9205,2.8538,14.0525,115.1859
PF3D7_1111700,13.5969,6.9952,6.3695,0.8561,5.3086,18.9194,1.1644
PF3D7_1111800,2.4435,0.5939,5.9329,1.1007,5.9721,48.0145,64.1924
PF3D7_1111900,3.5236,1.1152,8.7962,2.8936,27.9953,64.3518,21.6462
PF3D7_1112000,49.0957,35.4818,80.0363,22.815,289.2375,257.1701,217.217
PF3D7_1112100,4.9345,3.8233,17.9004,14.3711,3.4705,16.3858,74.4764
PF3D7_1112200,3.7141,3.4151,7.7051,3.3023,40.9815,137.8716,32.7512
PF3D7_1112300,1.8508,2.9367,4.9932,1.9686,4.7229,11.1144,5.5127
PF3D7_1112400,5.2556,18.5838,32.5734,22.9617,38.9478,219.6223,14.5743
PF3D7_1112500,10.7256,6.9154,7.6686,3.8626,11.1678,27.448,6.6864
PF3D7_1112600,3.5385,0.5599,13.9863,2.214,2.0192,9.4472,3.2936
PF3D7_1112700,1.7697,0.4101,2.7666,0.5912,2.7176,6.3231,0.402
PF3D7_1112800,2.9646,0.7111,1.476,1.0983,1.5616,6.1581,0
PF3D7_1112900,2.3898,0.2178,2.8636,1.884,6.9486,20.2395,14.0938
PF3D7_1113000,1.6977,0.2498,5.21,4.102,0.9469,5.0898,1.7322
PF3D7_1113100,309.51,332.1291,241.612,165.0732,151.1466,141.2001,93.7014
PF3D7_1113200,32.387,14.0284,15.6141,7.5361,14.0987,51.9481,21.5251
PF3D7_1113300,7.7886,3.3806,61.0802,37.0236,21.8449,93.837,16.2689
PF3D7_1113400,100.6312,206.2109,364.3504,218.8591,49.4725,47.0978,74.3327
PF3D7_1113500,8.1141,14.5196,20.3666,7.148,2.1501,4.2066,4.0032
PF3D7_1113600,74.853,27.6221,30.7772,9.0953,3.0142,8.1423,12.3707
PF3D7_1113700,18.129,8.9581,16.4428,5.2141,7.5983,41.8158,0
PF3D7_1113800,3.0192,1.8046,25.4013,19.9285,13.3487,39.4365,11.9413
PF3D7_1113900,2.461,0.2077,1.5628,0.3849,4.0329,15.8069,31.1529
PF3D7_1114000,3.954,0.6006,5.1431,1.1132,56.4432,51.773,47.6977
PF3D7_1114100.1,36.6668,17.336,69.8046,30.1987,87.7661,93.8097,414.5581
PF3D7_1114100.2,36.9315,17.4611,70.3086,30.4167,88.3998,94.4871,417.5513
PF3D7_1114200,90.5255,19.0807,25.9634,4.1912,40.7733,67.6483,28.6809
PF3D7_1114300,0.2999,0.2278,0.4729,0,3.792,1.1142,0
PF3D7_1114400,2.1815,1.8227,4.2134,0.9213,0.8618,4.0516,1.4619
PF3D7_1114500,2.3521,1.4786,5.1791,0.9134,7.5193,94.4512,2.1742
PF3D7_1114600,2.3818,0.5506,2.2858,0.2915,2.5092,23.6571,8.3281
PF3D7_1114700,128.298,98.8872,179.1197,182.9245,21.2609,23.5417,37.9764
PF3D7_1114800,3.4355,1.4051,5.2082,3.7203,3.3408,9.0801,23.614
PF3D7_1114900,2.3141,0.2769,5.5944,6.3576,1.6991,19.9265,11.8427
PF3D7_1115000,4.5282,10.1376,53.1696,39.5907,186.046,50.2389,19.1662
PF3D7_1115100,15.5904,4.8913,19.593,17.4946,471.7782,247.6923,396.724
PF3D7_1115200,44.5249,27.7618,69.5084,62.5578,18.8824,131.2838,202.0579
PF3D7_1115300,79.3177,66.1579,5.4519,0.8113,1.9732,1.1372,0
PF3D7_1115400,91.8954,73.5009,288.5466,84.8546,40.8207,52.1059,59.5979
PF3D7_1115500,33.7461,5.4683,83.2367,39.2725,183.6002,21.8664,6.0307
PF3D7_1115600,32.133,50.0288,470.5134,325.4014,402.6641,67.2622,66.6254
PF3D7_1115700,74.4707,202.5054,54.4646,3.636,3.1744,7.9281,2.8848
PF3D7_1115800,199.079,25.2171,86.7876,13.4909,10.6965,12.2892,82.5718
PF3D7_1115900,14.4391,1.7979,20.9925,19.6607,59.9725,148.4825,95.1791
PF3D7_1116000,16.9348,3.6061,1002.9627,2223.4046,23.1163,7.7958,86.1363
PF3D7_1116100,3.6107,2.1219,57.6919,35.4212,3.8438,15.7237,53.2348
PF3D7_1116200.1,67.2196,39.285,25.934,35.6255,68.8148,95.7617,65.7168
PF3D7_1116200.2,75.5189,42.5499,28.7867,40.3723,75.932,101.1977,61.5003
PF3D7_1116300,122.8217,91.7195,101.0675,39.0714,416.0987,199.0665,58.2972
PF3D7_1116400,37.3019,34.8597,49.9502,16.7315,13.2749,74.1985,153.54
PF3D7_1116500,9.9962,16.9826,50.5896,39.7467,32.0747,547.0408,62.3882
PF3D7_1116600,10.3129,10.9483,49.6433,8.4595,6.031,14.6291,18.5027
PF3D7_1116700,353.0235,978.4503,349.9416,72.8138,23.4269,17.5159,194.9339
PF3D7_1116800,457.3359,518.7572,145.9823,55.304,11.0738,17.8483,441.6963
PF3D7_1116900,1.6336,0.4963,16.4839,9.659,66.4297,109.8313,1751.654
PF3D7_1117000,1.8156,0.3705,4.7426,2.289,4.4821,9.4369,15.9817
PF3D7_1117100,3.2107,2.7224,47.7381,45.6213,8.3382,48.4683,41.0332
PF3D7_1117200,2.1832,0.5478,2.2282,1.8112,2.9366,9.1777,57.4807
